DATE,Mean_Temp,Max_Temp,Min_Temp,Mean_Precip,Mean_WindSpeed
2021-05-19,17.879591836734694,27.8,3.4,0.022244897959183677,6.955555555555556
2021-05-20,18.65714285714286,28.9,5.5,0.12148936170212767,10.755555555555556
2021-05-21,19.953061224489797,30.5,7.4,0.04043478260869565,13.54
2021-05-22,18.451020408163266,30.6,4.0,0.03782608695652174,11.44
2021-05-23,19.687755102040818,31.4,4.3,0.10446808510638299,11.5
2021-05-24,17.618367346938776,30.6,0.7,0.27714285714285714,9.664444444444444
2021-05-25,19.76734693877551,31.1,1.1,0.059565217391304354,8.608888888888888
2021-05-26,18.557142857142857,31.6,3.3,0.03125,7.746666666666667
2021-05-27,16.353061224489796,30.0,3.1,0.5135416666666667,11.184444444444445
2021-05-28,10.620408163265306,23.9,3.1,0.124375,9.248888888888889
2021-05-29,11.938775510204081,23.9,3.1,0.014782608695652172,8.77111111111111
2021-05-30,13.283673469387754,24.4,6.5,0.14847826086956523,5.648888888888889
2021-05-31,14.420408163265307,26.7,0.5,0.1127659574468085,3.424444444444444
2021-06-01,16.33061224489796,27.8,2.2,0.00979591836734694,4.471111111111111
2021-06-02,17.7625,29.4,2.8,0.009166666666666667,3.5863636363636364
2021-06-03,20.836734693877553,33.3,2.8,0.00020408163265306123,5.222222222222222
2021-06-04,23.893877551020406,37.2,6.1,0.001836734693877551,7.277777777777778
2021-06-05,25.568749999999998,37.2,8.2,0.0010869565217391304,9.665909090909091
2021-06-06,24.566666666666666,36.7,10.0,0.000425531914893617,11.504545454545454
2021-06-07,24.93958333333333,37.2,8.3,0.004893617021276596,8.345454545454546
2021-06-08,25.7,37.2,10.6,0.0008333333333333334,9.002222222222223
2021-06-09,25.502040816326527,36.1,9.7,0.09708333333333334,7.393333333333333
2021-06-10,27.008163265306123,37.2,11.7,0.0004166666666666667,8.324444444444445
2021-06-11,24.416326530612245,37.2,7.1,0.15956521739130433,11.824444444444445
2021-06-12,21.141666666666666,35.0,5.3,0.2025,6.931818181818182
2021-06-13,23.925,36.7,7.6,0.0,6.211363636363637
2021-06-14,26.226530612244897,38.3,12.2,0.03723404255319149,6.102222222222223
2021-06-15,27.329166666666666,40.6,13.8,0.000425531914893617,7.506818181818182
2021-06-16,28.58125,41.5,13.4,0.003260869565217391,8.470454545454546
2021-06-17,28.229166666666668,42.2,10.4,0.006341463414634147,8.372727272727273
2021-06-18,26.416666666666668,41.1,10.6,0.009743589743589744,7.2727272727272725
2021-06-19,23.85625,35.6,11.4,0.03439024390243903,7.347727272727273
2021-06-20,22.98936170212766,35.6,9.8,0.1991304347826087,10.495348837209303
2021-06-21,19.0468085106383,33.3,7.2,0.07844444444444446,7.876744186046511
2021-06-22,21.727659574468085,35.0,6.6,0.003260869565217391,7.297674418604651
2021-06-23,25.470212765957445,42.2,9.4,0.031111111111111107,8.727906976744187
2021-06-24,24.961702127659574,39.4,11.7,0.3221951219512195,8.334883720930232
2021-06-25,21.340425531914892,32.2,13.5,0.40369565217391307,5.348837209302325
2021-06-26,20.163829787234043,31.7,9.0,0.346046511627907,8.669767441860465
2021-06-27,19.76382978723404,29.4,8.8,0.034772727272727275,4.355813953488372
2021-06-28,20.506382978723405,30.0,8.6,0.13866666666666666,4.3023255813953485
2021-06-29,20.614893617021277,31.0,4.4,0.08022222222222222,3.5209302325581397
2021-06-30,22.39782608695652,32.2,6.1,0.010652173913043479,3.8642857142857148
2021-07-01,22.893478260869564,32.2,8.6,0.01659090909090909,5.635714285714285
2021-07-02,22.782608695652176,33.3,11.8,0.001590909090909091,5.442857142857143
2021-07-03,24.51304347826087,38.3,13.6,0.0069767441860465115,7.311904761904763
2021-07-04,25.208695652173912,38.3,11.8,0.04818181818181819,7.371428571428572
2021-07-05,26.38913043478261,38.3,12.2,0.0008695652173913044,6.652380952380952
2021-07-06,24.308695652173913,37.2,12.8,0.028372093023255815,7.1119047619047615
2021-07-07,22.44347826086957,36.1,11.6,0.2471111111111111,6.454761904761905
2021-07-08,23.043478260869566,39.0,12.2,0.03288888888888889,7.5547619047619055
2021-07-09,26.152083333333334,39.0,14.4,0.05780487804878049,8.502272727272727
2021-07-10,22.610416666666666,36.1,11.6,0.4888888888888889,9.952272727272726
2021-07-11,20.54375,32.2,6.9,0.17191489361702128,6.784090909090909
2021-07-12,21.320833333333333,36.1,8.3,0.005625000000000001,4.213636363636364
2021-07-13,22.672916666666666,36.1,10.7,0.0020512820512820513,6.093181818181819
2021-07-14,23.195833333333336,33.3,13.3,0.30874999999999997,7.706818181818182
2021-07-15,21.77659574468085,32.2,10.5,0.18790697674418605,5.353488372093023
2021-07-16,22.897872340425533,36.1,10.5,0.05,5.890697674418605
2021-07-17,23.4531914893617,36.1,10.9,0.14652173913043479,6.574418604651163
